review_id,hostel_id,review_text,sentiment,rating
2306,289,Peaceful environment for study.,Positive,3.7
2307,290,Affordable hostel with good WiFi.,Positive,3.2
2308,290,Food quality is decent.,Neutral,4.4
2309,290,Peaceful environment for study.,Positive,3.7
2310,290,Good value for money.,Positive,3.5
2311,290,Bathrooms need improvement.,Negative,3.8
2312,290,Affordable hostel with good WiFi.,Positive,3.3
2313,290,Peaceful environment for study.,Positive,3.8
2314,290,Peaceful environment for study.,Positive,4.8
2315,290,Bathrooms need improvement.,Negative,4.6
2316,290,Food quality is decent.,Neutral,4.9
2317,291,Affordable hostel with good WiFi.,Positive,4.5
2318,291,Good value for money.,Positive,4.6
2319,291,Very clean rooms and friendly owner.,Positive,3.2
2320,291,Food quality is decent.,Neutral,3.8
2321,291,Affordable hostel with good WiFi.,Positive,3.9
2322,291,Peaceful environment for study.,Positive,4.5
2323,291,Good value for money.,Positive,4.8
2324,291,Affordable hostel with good WiFi.,Positive,4.8
2325,291,Very clean rooms and friendly owner.,Positive,5.0
2326,292,Food quality is decent.,Neutral,3.8
2327,292,Good value for money.,Positive,4.4
2328,292,Food quality is decent.,Neutral,4.4
2329,292,Food quality is decent.,Neutral,4.8
2330,292,Very clean rooms and friendly owner.,Positive,4.7
2331,292,Bathrooms need improvement.,Negative,4.2
2332,292,Affordable hostel with good WiFi.,Positive,4.4
2333,292,Peaceful environment for study.,Positive,4.3
2334,292,Bathrooms need improvement.,Negative,4.2
2335,292,Bathrooms need improvement.,Negative,4.3
2336,293,Good value for money.,Positive,3.8
2337,293,Affordable hostel with good WiFi.,Positive,4.8
2338,293,Very clean rooms and friendly owner.,Positive,3.1
2339,293,Food quality is decent.,Neutral,3.8
2340,293,Good value for money.,Positive,4.5
2341,293,Affordable hostel with good WiFi.,Positive,4.0
2342,293,Bathrooms need improvement.,Negative,3.6
2343,293,Very clean rooms and friendly owner.,Positive,4.0
2344,294,Bathrooms need improvement.,Negative,3.7
2345,294,Good value for money.,Positive,3.3
2346,294,Very clean rooms and friendly owner.,Positive,4.8
2347,294,Bathrooms need improvement.,Negative,4.2
2348,294,Affordable hostel with good WiFi.,Positive,4.7
2349,294,Food quality is decent.,Neutral,4.5
2350,294,Bathrooms need improvement.,Negative,3.2
2351,294,Very clean rooms and friendly owner.,Positive,4.7
2352,295,Good value for money.,Positive,4.0
2353,295,Very clean rooms and friendly owner.,Positive,3.1
2354,295,Good value for money.,Positive,4.9
2355,295,Peaceful environment for study.,Positive,3.6
2356,295,Good value for money.,Positive,3.0
2357,295,Food quality is decent.,Neutral,5.0
2358,295,Good value for money.,Positive,5.0
2359,295,Bathrooms need improvement.,Negative,4.4
2360,296,Bathrooms need improvement.,Negative,3.5
2361,296,Food quality is decent.,Neutral,3.6
2362,296,Good value for money.,Positive,4.1
2363,296,Affordable hostel with good WiFi.,Positive,4.4
2364,296,Bathrooms need improvement.,Negative,4.5
2365,296,Very clean rooms and friendly owner.,Positive,3.7
2366,296,Bathrooms need improvement.,Negative,3.4
2367,296,Food quality is decent.,Neutral,3.9
2368,296,Affordable hostel with good WiFi.,Positive,4.4
2369,296,Peaceful environment for study.,Positive,3.2
2370,297,Peaceful environment for study.,Positive,4.8
2371,297,Peaceful environment for study.,Positive,3.4
2372,297,Very clean rooms and friendly owner.,Positive,3.7
2373,297,Bathrooms need improvement.,Negative,3.8
2374,297,Bathrooms need improvement.,Negative,4.0
2375,297,Peaceful environment for study.,Positive,4.7
2376,298,Peaceful environment for study.,Positive,4.3
2377,298,Peaceful environment for study.,Positive,4.4
2378,298,Peaceful environment for study.,Positive,4.5
2379,298,Peaceful environment for study.,Positive,4.6
2380,298,Affordable hostel with good WiFi.,Positive,4.0
2381,298,Peaceful environment for study.,Positive,4.4
2382,298,Affordable hostel with good WiFi.,Positive,4.9
2383,298,Bathrooms need improvement.,Negative,4.7
2384,298,Very clean rooms and friendly owner.,Positive,4.4
2385,298,Peaceful environment for study.,Positive,3.9
2386,299,Bathrooms need improvement.,Negative,3.7
2387,299,Very clean rooms and friendly owner.,Positive,4.2
2388,299,Peaceful environment for study.,Positive,3.2
2389,299,Food quality is decent.,Neutral,4.1
2390,299,Very clean rooms and friendly owner.,Positive,4.0
2391,299,Very clean rooms and friendly owner.,Positive,3.7
2392,299,Food quality is decent.,Neutral,3.6
2393,300,Very clean rooms and friendly owner.,Positive,4.6
2394,300,Affordable hostel with good WiFi.,Positive,4.6
2395,300,Peaceful environment for study.,Positive,3.1
2396,300,Food quality is decent.,Neutral,4.8
2397,300,Affordable hostel with good WiFi.,Positive,3.4
2398,300,Good value for money.,Positive,4.0
2399,300,Very clean rooms and friendly owner.,Positive,4.1
2400,300,Very clean rooms and friendly owner.,Positive,4.7
2401,300,Peaceful environment for study.,Positive,4.0
